I0,A11,B11,D11,L,f,b,h,S,lambda,KXL,KYL,KZL,KXR,KYR,KZR,Pcr
39.899265,473914980.0,0.0,22195.762,2.3853495,0.7248438,0.28231314,0.022780467,2.8838456,421.39288,5.849461,9.5052395,834.0017,5.849461,9.5052395,834.0017,39.660027
0.94146776,26246164.0,-420.8217,45.67736,1.1785218,0.10451908,0.036275864,0.0047790008,1.2027935,911.7452,2.0915878,2.7955425,537.7919,6.4342175,2.909517,352.29666,31.9434
1.7716032,43575668.0,-2067.3198,68.055756,2.1481807,0.25797778,0.052836947,0.004456685,2.2281492,1782.9282,10.0,10.0,1000.0,10.0,10.0,1000.0,27.577023
0.46185097,8065826.0,499.5744,6.1877656,1.276439,0.10167254,0.020872157,0.0030947793,1.2977176,1481.6229,4.001875,8.848103,571.94006,9.434019,8.137678,785.9867,26.576887
0.6998174,16814186.0,885.503,12.984729,0.96252006,0.15988444,0.040062014,0.0030432092,1.0292648,1171.2473,4.577117,5.7748494,249.06915,4.577117,5.7748494,249.06915,78.33408
3.0484884,143241970.0,6142.8228,723.18475,1.527201,0.21610859,0.13189115,0.007732402,1.60522,714.40594,10.0,10.0,1000.0,10.0,10.0,1000.0,41.568638
0.44172415,16777602.0,1.364242e-12,27.775343,1.306829,0.29046115,0.021521885,0.0044058394,1.4627962,1136.8916,5.763694,6.843312,538.81464,5.763694,6.843312,538.81464,74.22813
0.60108364,27183110.0,737.1079,17.605637,1.1667295,0.14576651,0.050771754,0.002793477,1.2136191,1508.0166,10.0,10.0,0.0,10.0,10.0,0.0,25.278208
2.693634,63727668.0,-1308.8986,267.3634,2.946168,0.42311049,0.06563442,0.0073310086,3.1010032,1513.9629,8.373706,7.3564553,664.8869,9.315205,8.750782,683.3465,24.332796
5.706953,267157740.0,103290.86,5759.1763,2.8098154,0.83324856,0.10920996,0.016045235,3.3724706,726.3599,10.0,10.0,1000.0,10.0,10.0,1000.0,37.403767
2.71049,114923310.0,-39.588333,600.2659,1.1398213,0.22599086,0.11268827,0.007995785,1.2499921,546.93976,1.9449587,2.5187306,365.4145,1.7059733,0.46018213,115.32552,70.83135
1.7328601,68706400.0,17659.521,600.0629,2.728309,0.40503412,0.047890335,0.010209544,2.881089,974.8928,10.0,10.0,0.0,10.0,10.0,0.0,12.668237
6.523726,145386500.0,-8974.672,889.5799,2.356312,0.40394306,0.10074704,0.008851689,2.5297403,1022.6935,1.0871238,1.6862506,186.42755,1.7205211,5.9329195,376.86084,33.802803
8.589473,164823070.0,1.4551915e-11,3357.114,1.7572498,0.463566,0.124392524,0.0150378775,2.043265,452.74185,6.5958343,6.640882,710.5616,6.5958343,6.640882,710.5616,53.922688
4.161689,86654344.0,-4815.4233,493.4249,2.0074103,0.19984247,0.1642812,0.008258755,2.0592675,862.97345,4.726946,6.737884,456.60934,4.039728,1.8520137,113.778435,21.305202
3.1138968,65008464.0,5491.818,419.39752,2.2424204,0.50907004,0.11703478,0.008816853,2.5206172,992.3821,10.0,10.0,0.0,10.0,10.0,0.0,20.024952
27.36313,489893380.0,-124917.01,10931.142,2.4393687,0.5359563,0.21368879,0.016382914,2.7243986,576.75146,6.266082,4.4340763,775.07043,4.099528,3.8635147,318.18207,36.430954
0.107107334,2430452.5,16.294538,0.5937369,0.55218756,0.07825817,0.014503393,0.0017213285,0.5804799,1174.448,6.2852755,4.8016324,674.24713,8.709631,8.410269,944.1883,124.67742
1.9642853,43497756.0,6941.827,121.08383,0.8805555,0.12470088,0.08899664,0.005759439,0.9256067,554.77496,7.775137,3.3126225,410.94202,7.775137,3.3126225,410.94202,66.78797
1.8444496,38653452.0,-71.95813,236.20613,1.6158539,0.14656782,0.07284087,0.0090261875,1.650637,667.7289,1.465581,0.6082446,142.7587,2.6875548,1.8095013,308.26334,19.744415
0.48131606,6014048.5,2.2737368e-13,2.4394848,0.7383107,0.10986831,0.039682332,0.0021465935,0.77984345,1224.4521,2.2756433,3.9849954,604.25836,2.2756433,3.9849954,604.25836,92.044556
0.512866,10176086.0,-405.84967,6.9407353,1.117886,0.08760964,0.024124777,0.0028954998,1.1359346,1375.4377,1.46753,5.9920044,323.43182,4.5138164,8.362136,831.05756,28.709394
3.5133739,83350260.0,4910.439,221.8444,2.0177085,0.20490253,0.10175792,0.0056870915,2.071899,1269.9827,10.0,10.0,1000.0,10.0,10.0,1000.0,23.21338
1.9543322,45227124.0,3.637979e-12,105.70562,1.4158578,0.13010652,0.07508165,0.005174806,1.447123,946.5769,7.9190364,0.86680347,742.54944,7.9190364,0.86680347,742.54944,26.982456
11.816128,352754880.0,65327.34,4849.691,2.2645998,0.3575615,0.18262517,0.013136041,2.4072213,649.2254,10.0,10.0,0.0,10.0,10.0,0.0,16.5649
6.737211,193866800.0,44574.19,2172.4902,1.8305552,0.25321972,0.17705643,0.011583548,1.9200824,573.57825,4.902981,0.8680279,115.3367,4.902981,0.8680279,115.3367,30.898628
1.8642827,47906212.0,3158.2603,83.700325,1.0589279,0.21207014,0.05714478,0.004574048,1.1632061,880.0129,4.625723,0.19223572,484.1678,1.6940752,0.664021,327.9892,82.89817
11.297485,287376100.0,-8190.75,6347.4106,2.963807,0.2996127,0.18129434,0.016664341,3.0427015,647.42035,1.9619926,0.70549345,45.156345,0.3107153,2.8673239,180.19652,8.383243
2.7481682,85633130.0,1980.4955,164.69487,1.9800569,0.35376,0.095280044,0.004860915,2.1375875,1541.3624,10.0,10.0,0.0,10.0,10.0,0.0,20.690685
0.17262954,2217630.8,-5.684342e-14,1.7260729,0.8874874,0.1049261,0.011991279,0.003025392,0.9195384,1042.2812,1.2171025,1.0606819,506.44632,1.2171025,1.0606819,506.44632,62.02399
0.694058,10566712.0,-313.53372,16.993782,1.1855069,0.13011134,0.0268559,0.0044648284,1.2225553,964.0363,10.0,10.0,0.0,10.0,10.0,0.0,22.442575
1.0411587,12977394.0,0.0,30.460152,1.783399,0.22777893,0.029421031,0.005252917,1.858193,1212.8821,6.161958,0.9871915,342.4992,6.161958,0.9871915,342.4992,34.11781
0.6567531,22229138.0,309.92258,26.011898,0.6742651,0.077605054,0.03837489,0.0036938698,0.6973786,644.67957,3.2229414,2.5778332,40.591316,3.1194386,1.3616834,621.0612,71.35211
2.0376055,65981732.0,6074.671,89.604706,1.933919,0.23758684,0.07801545,0.0041287863,2.0091527,1724.0878,9.536756,6.3882575,932.45935,3.9339092,1.4452337,873.94507,30.676311
0.1743948,3177126.5,114.07965,1.2309207,0.7543807,0.09293979,0.011586856,0.0021559459,0.7838887,1259.3795,10.0,10.0,1000.0,10.0,10.0,1000.0,77.629684
0.35291386,17694854.0,1084.0164,32.371788,2.0103967,0.41598153,0.020604962,0.0047858977,2.2207174,1641.85,10.0,10.0,0.0,10.0,10.0,0.0,22.059843
0.7788731,8835849.0,660.79956,4.936232,0.8528227,0.15074643,0.049576923,0.0025791328,0.91932154,1229.968,3.4085517,0.5382824,618.798,3.4085517,0.5382824,618.798,91.7198
0.14680013,6239943.5,115.43049,2.4680183,1.0094224,0.08649018,0.02252869,0.0021858343,1.02885,1635.943,10.0,10.0,0.0,10.0,10.0,0.0,19.491337
0.11004691,2173473.8,48.56722,0.63106275,0.7608432,0.10067455,0.015164083,0.0018690757,0.79500556,1475.4045,8.342052,0.37355056,374.138,8.342052,0.37355056,374.138,82.40205
1.4293731,40689420.0,991.6513,123.80139,2.3586855,0.28185773,0.03465003,0.0062893312,2.4456508,1402.0789,4.3053455,5.301038,341.6087,7.616145,2.5476665,319.37506,25.078598
2.1412613,40330524.0,-1223.3645,67.985054,1.6933157,0.19989476,0.0839701,0.0045951544,1.754289,1351.1742,2.9439106,5.9421315,700.168,5.1469035,3.2768755,798.641,33.04382
0.20018718,14721435.0,1069.0712,22.846294,1.1835206,0.09755186,0.018854363,0.004314688,1.2046258,966.98413,10.0,10.0,1000.0,10.0,10.0,1000.0,27.948267
4.0014277,89509260.0,2059.2302,402.6668,1.39005,0.1695976,0.08589846,0.007524261,1.4434088,680.5349,0.4944,2.253443,787.2864,0.71112853,3.3119771,155.47122,31.144342
0.9013438,10896704.0,-217.76674,36.15854,2.3937576,0.33312976,0.020439638,0.0063286987,2.5121932,1379.0981,9.369556,6.0481076,715.5821,4.5403285,2.204483,380.33557,29.172173
13.2421255,583034500.0,-24595.717,12843.94,2.7929468,0.42949846,0.20317885,0.016443336,2.9602246,630.69977,0.22030585,7.260517,28.953522,6.9525204,1.752949,526.90436,20.47851
0.9228369,28072056.0,1209.4497,25.921074,1.2684184,0.21338427,0.05335642,0.003332168,1.3585095,1413.7523,10.0,10.0,0.0,10.0,10.0,0.0,29.888521
0.20793848,3147167.0,-6.3736,1.2329557,0.6310355,0.14330803,0.019213777,0.0022654876,0.70937383,1133.3429,3.9658523,9.270917,674.25653,5.101824,9.408978,956.43427,158.1195
14.770926,270701250.0,-3723.6345,3286.374,2.116391,0.24248627,0.18037057,0.0121341925,2.1883037,628.05,1.8766963,8.442082,62.57172,3.7337527,1.6973753,575.95483,22.14224
1.4038815,93353860.0,7649.7363,224.05,2.444984,0.19443667,0.10160113,0.00536824,2.485613,1604.4537,10.0,10.0,0.0,10.0,10.0,0.0,7.275553
5.453937,61925108.0,-5334.159,419.41025,2.3891404,0.23190272,0.07408115,0.009152546,2.4478772,940.59674,7.658509,5.382552,423.4602,4.6820602,6.045552,104.91188,18.387695
21.968645,1134389900.0,-267002.75,34407.492,2.9261885,0.2884754,0.27020654,0.019357419,3.0003483,544.7865,10.0,10.0,0.0,10.0,10.0,0.0,8.162629
0.33808857,7497763.5,574.8021,8.618961,1.0762149,0.09840329,0.032209136,0.003709086,1.0997483,1025.7268,2.379747,1.5172005,330.6337,2.379747,1.5172005,330.6337,35.394554
3.8819647,124365576.0,-23861.8,783.48047,2.8638823,0.4260107,0.14464006,0.008761797,3.0248673,1205.1534,7.54945,5.067514,347.9926,6.3195386,5.1977415,634.7154,24.684391
4.8456454,172486340.0,-37928.293,4724.639,2.475029,0.34244177,0.09176599,0.018968897,2.596125,496.04218,2.437818,0.21026649,104.19015,3.9693413,0.7277985,344.7389,22.878073
11.135827,123353700.0,34877.16,2404.576,1.2542458,0.13334742,0.102418244,0.015907563,1.2910867,292.42346,7.760331,2.6149282,695.664,6.6769767,8.948558,307.68802,17.874605
4.355581,126892136.0,2.1827873e-11,877.814,1.4968896,0.33273062,0.09628599,0.008969567,1.6755656,637.0559,0.6185691,4.1178384,303.6287,0.6185691,4.1178384,303.6287,58.973003
1.9803762,49038080.0,6199.5835,144.42097,2.5226996,0.3617093,0.07900678,0.0059147053,2.6548696,1547.0159,8.566109,8.107945,492.05884,7.2500734,8.177474,634.4474,27.725544
3.4393706,79065760.0,4577.5073,371.22876,2.3382792,0.36754078,0.114692055,0.0077313287,2.4842887,1146.5038,10.0,10.0,1000.0,10.0,10.0,1000.0,32.115864
9.335909,280969630.0,72354.445,3851.747,2.9209669,0.7260208,0.13198183,0.012810911,3.3481774,904.2932,6.4280543,9.4836035,410.92218,6.4280543,9.4836035,410.92218,33.7401
4.3396177,84579240.0,2280.1248,238.79153,2.8866262,0.3952428,0.10526049,0.006092151,3.025055,1800.3448,8.478316,7.0925307,721.16534,9.49235,8.128355,989.6027,23.45992
0.58113766,20768406.0,1158.4438,49.1407,1.6975175,0.26049972,0.02929333,0.005338122,1.7987834,1169.3911,1.9996505,1.8038127,167.21599,1.9996505,1.8038127,167.21599,42.409176
0.8262849,19914722.0,399.80685,92.96338,2.1980462,0.18872225,0.029042233,0.007650895,2.2405217,1037.0038,10.0,10.0,0.0,10.0,10.0,0.0,9.191363
16.05547,627439040.0,9.313226e-10,27402.377,2.2002795,0.20189351,0.18504183,0.022001604,2.2487273,340.27374,6.273544,2.0156615,483.0052,6.273544,2.0156615,483.0052,8.563456
0.30213845,13674196.0,537.5795,4.0468025,0.68200743,0.05259048,0.036012903,0.001921998,0.69267225,1273.2765,2.8875155,3.8555396,14.415545,0.68347347,0.18854542,321.50006,38.088444
0.41095716,11039232.0,110.44101,2.7894294,0.5590382,0.106039904,0.03123876,0.0017384831,0.6087943,1211.1063,10.0,10.0,1000.0,10.0,10.0,1000.0,154.03796
3.3858337,82524050.0,7248.0835,250.56438,2.8607836,0.22558005,0.08674569,0.006039366,2.9075334,1668.6118,4.890552,8.246975,724.2295,4.890552,8.246975,724.2295,11.708225
1.2316127,26156690.0,-474.55582,22.480625,1.5781076,0.13690598,0.04916198,0.0033236744,1.6092309,1735.8235,7.202777,8.289022,981.1309,8.677894,7.617526,687.17755,24.61565
1.195567,12090036.0,218.2398,9.488027,1.2441556,0.10673928,0.052268505,0.0030306496,1.2681612,1431.5295,8.918553,9.552702,782.63434,1.317428,8.608921,951.01086,29.660769
2.2676492,52690532.0,0.0,296.50464,2.33047,0.39171752,0.085735045,0.008085695,2.4957283,1052.0778,10.0,10.0,1000.0,10.0,10.0,1000.0,33.406887
1.1232682,26502184.0,1308.6666,20.195982,1.2478083,0.10075735,0.059678365,0.0030787871,1.2691766,1453.8862,3.8618264,2.9514515,53.777866,1.2157692,0.7684267,345.42886,25.786423
10.258135,205565680.0,-28279.164,1314.3768,1.664294,0.14001442,0.16718213,0.008919367,1.6951921,670.40045,3.6428378,4.213714,749.0322,8.337695,7.7236466,485.5739,18.079391
2.1074977,89505680.0,27058.52,868.10693,2.686989,0.47015098,0.074993625,0.010749219,2.8925333,928.789,0.23378144,4.7547784,457.2225,0.23378144,4.7547784,457.2225,28.71695
12.741217,204845780.0,57310.836,5722.1216,2.8772993,0.5965864,0.09018123,0.01843149,3.179463,601.5735,5.8960085,3.0276473,92.15235,1.0619388,5.6771154,378.88248,31.331627
0.08517042,2500630.0,5.684342e-14,1.7950824,1.0003692,0.098157406,0.011518866,0.0028630071,1.0254897,1210.3579,10.0,10.0,0.0,10.0,10.0,0.0,22.663765
0.9905142,19421116.0,-1090.524,19.61774,1.2629645,0.1413909,0.04257866,0.0034957055,1.3039883,1297.437,3.4647765,3.8087642,258.13696,6.729028,5.1389956,827.6477,41.711147
22.373219,742378100.0,-4.656613e-10,60483.38,1.6938901,0.22853908,0.1440372,0.030708862,1.7728512,196.41147,10.0,10.0,1000.0,10.0,10.0,1000.0,20.509176
0.083438545,2382009.5,-32.322525,0.3695196,0.52953786,0.06058881,0.019130237,0.0013862267,0.5474831,1390.0286,10.0,10.0,1000.0,10.0,10.0,1000.0,102.530136
2.1764233,51796550.0,1641.0132,152.78137,2.250048,0.24361761,0.072458014,0.0059102722,2.3185294,1349.9816,8.361439,9.327688,656.9746,7.074693,4.511498,608.04395,23.026098
1.3985229,69229090.0,4624.581,135.55412,1.3648379,0.20590386,0.087609045,0.0048510665,1.4436506,1031.6919,10.0,10.0,1000.0,10.0,10.0,1000.0,50.079887
1.125712,14882178.0,-638.1125,10.764613,1.3333976,0.115327924,0.057595655,0.0030280296,1.3595392,1598.5482,7.2831664,1.2038065,259.00098,8.621297,5.0034366,501.94382,28.270065
1.4624511,29174164.0,-9.094947e-13,58.168636,1.8513873,0.2517261,0.06862811,0.0047737276,1.9389827,1373.184,10.0,10.0,0.0,10.0,10.0,0.0,17.351694
27.338459,1256240600.0,-261682.17,136177.5,2.417953,0.23059039,0.24165186,0.036174327,2.4753764,237.75244,7.2379704,9.608326,902.3995,5.415783,2.0442555,974.30896,10.528807
0.24085316,4950295.5,228.7904,2.6076388,0.8086747,0.19264108,0.01625082,0.002512559,0.91819715,1265.1085,7.9288964,5.0001674,767.6843,7.9288964,5.0001674,767.6843,123.91998
0.6808813,28572946.0,1111.7911,69.47382,2.1522303,0.18180287,0.027364979,0.0055093043,2.1925087,1406.0742,4.3878536,1.8620864,453.3333,2.5723302,4.0290604,222.93219,17.4357
15.167971,181992240.0,37656.777,3878.1816,2.032572,0.47391018,0.18137586,0.016007578,2.2973135,497.65988,10.0,10.0,0.0,10.0,10.0,0.0,22.30569
0.6448224,11541042.0,29.766882,6.541389,1.266782,0.17190984,0.033007175,0.0027150945,1.3264974,1761.9514,3.994547,8.223911,277.48453,6.7439694,7.700698,997.1398,52.56852
0.46534184,20411740.0,-9.094947e-13,21.03639,1.2745606,0.11346997,0.05164864,0.003434285,1.3010083,1281.5469,2.791833,3.1470788,124.793846,2.791833,3.1470788,124.793846,29.10657
8.039907,173491500.0,-28399.43,2171.0024,1.4089682,0.42842868,0.08922139,0.012079855,1.7037554,481.63297,6.61882,8.873842,658.0666,2.935224,5.994922,912.9321,72.78009
0.5257559,14954472.0,9.094947e-13,27.954832,1.9986185,0.53236735,0.01708398,0.0046901507,2.3295937,1703.8732,10.0,10.0,0.0,10.0,10.0,0.0,23.346323
3.846264,107032450.0,-15871.522,824.78436,1.4467627,0.2520541,0.058608714,0.009778443,1.5565377,560.72144,10.0,10.0,0.0,10.0,10.0,0.0,27.648798
6.020553,240704770.0,-1.4551915e-11,1890.7358,2.3160923,0.37950495,0.14062805,0.00952988,2.4725947,882.226,5.4148555,7.024812,51.01711,5.4148555,7.024812,51.01711,29.923635
1.1093066,26374714.0,1308.6453,39.955017,1.8679656,0.3653782,0.04760436,0.0044022924,2.0440254,1660.7128,10.0,10.0,1000.0,10.0,10.0,1000.0,49.25396
64.84802,642347800.0,240025.8,84970.28,2.822792,0.8474027,0.24420156,0.040485647,3.4002953,295.64343,1.0085812,2.5838368,140.91812,6.676555,1.0207009,298.93576,32.044086
1.9610457,22416444.0,1270.779,59.994415,2.3543892,0.22653964,0.047422353,0.0056781094,2.4112885,1473.9309,10.0,10.0,0.0,10.0,10.0,0.0,9.600122
2.5500329,93735864.0,-1219.0408,289.76242,1.8918211,0.2913061,0.09473547,0.006073,2.005412,1140.6055,10.0,10.0,0.0,10.0,10.0,0.0,19.436253
0.11953252,2471208.5,152.2944,1.1347643,0.82409996,0.06472102,0.0138125885,0.002340189,0.8374604,1235.8511,0.9039409,3.3993807,688.7743,0.9039409,3.3993807,688.7743,34.898235
2.3248434,35650210.0,-1495.502,47.46195,0.9928229,0.10764934,0.080983415,0.004174354,1.0231246,886.7205,2.7345238,0.23592162,292.2217,1.2698,0.79175293,58.874695,47.08542
5.7581697,178844110.0,16812.99,996.53394,2.2060206,0.19933696,0.11849382,0.008189175,2.253153,954.5133,10.0,10.0,0.0,10.0,10.0,0.0,9.480288
15.48987,410107420.0,63300.11,15373.62,1.666264,0.22173023,0.12991077,0.02192915,1.7419002,284.50113,7.4404016,4.796661,153.45624,3.9721627,3.1859622,853.7318,20.226189
0.15828463,3808401.2,0.0,0.87103075,0.71461207,0.056382105,0.016855936,0.0016373037,0.72630346,1518.7026,1.6199632,2.5610526,197.64142,1.6199632,2.5610526,197.64142,43.59448
16.165121,333593300.0,-15183.54,5419.931,2.617993,0.44916534,0.16067469,0.01411241,2.8109753,697.3789,10.0,10.0,0.0,10.0,10.0,0.0,15.2683525
4.3444576,153804480.0,-7.275958e-12,824.409,2.1867118,0.18471296,0.14644179,0.0076984856,2.2276344,962.1816,7.3273883,1.5603195,248.3188,7.3273883,1.5603195,248.3188,15.508754
7.01732,212651860.0,20342.65,2205.8242,1.9304231,0.22722028,0.13463733,0.011836264,1.9995413,620.8398,10.0,10.0,1000.0,10.0,10.0,1000.0,27.196817
1.7642444,93900570.0,17209.967,350.7179,1.4391342,0.21754572,0.10015632,0.006671862,1.522554,787.82153,9.140126,6.2690573,789.9969,9.140126,6.2690573,789.9969,46.422222
5.6472764,279122340.0,21056.05,8501.274,1.7682416,0.23912655,0.077014856,0.019279279,1.8510387,335.40598,8.259196,6.6529894,586.7969,3.2414274,4.536079,94.99307,25.264027
0.8605512,21706800.0,-9.094947e-13,21.031115,1.4808912,0.15422736,0.049342033,0.0033381144,1.522672,1546.9388,7.3447323,1.738399,945.4083,7.3447323,1.738399,945.4083,32.24173
2.1636353,55474110.0,-3113.478,118.23851,1.3607552,0.17140928,0.052910164,0.0052464614,1.4163179,970.12225,7.7870173,3.9918718,737.692,2.5004716,1.5776366,578.8111,44.13099
1.5360514,36590970.0,456.79193,130.14432,2.6519375,0.2888811,0.053125616,0.0065966044,2.733612,1449.4767,2.722211,8.3585,713.6152,1.600715,9.840889,688.08026,20.010365
9.435105,215593470.0,-2.910383e-11,2222.3557,1.8407458,0.37946525,0.18591607,0.010903197,2.0319989,632.8991,4.014302,2.4425995,135.73976,4.014302,2.4425995,135.73976,44.04048
12.704594,215591900.0,26567.125,2447.8052,2.262107,0.19361083,0.19652744,0.0116930995,2.3055499,684.23035,3.9858677,9.646437,605.26666,3.9858677,9.646437,605.26666,13.762199
0.11976229,4359995.0,-23.98005,0.93791264,0.66232026,0.08712194,0.019097164,0.0016665244,0.6917222,1491.3978,1.1446319,5.709102,278.93948,2.883402,1.8902364,350.5758,96.04771
0.15737659,2799142.5,-26.000498,0.33421484,0.54613876,0.059919734,0.017769799,0.0012158243,0.56319517,1629.8909,8.453221,8.231862,388.2849,4.3247595,6.67776,699.6132,95.079185
4.508594,196926160.0,28381.49,2030.5994,1.2599773,0.37136284,0.14596802,0.0114905555,1.5095847,470.1074,9.259937,6.05251,888.9974,4.846076,6.513127,967.6217,77.18543
2.2292573,91925230.0,0.0,777.62256,2.905799,0.41638735,0.060076494,0.009693103,3.0578642,1051.3593,10.0,10.0,1000.0,10.0,10.0,1000.0,23.734493
0.54824615,14309229.0,275.2659,12.034353,0.7098231,0.093179315,0.030159557,0.0032764738,0.74120957,808.23517,6.6896462,1.7482069,536.46515,4.9652877,9.22158,938.77234,86.57939
1.1242263,43685990.0,0.0,117.727486,1.6363329,0.21155447,0.049616333,0.005466314,1.7065908,1039.5887,10.0,10.0,1000.0,10.0,10.0,1000.0,37.131824
0.81688434,20492916.0,142.72057,30.849447,1.2618294,0.16837144,0.051876727,0.004495011,1.3194095,1075.3698,3.2275693,2.4649692,439.2616,8.564631,1.1532112,840.40485,50.778706
3.9723055,119607280.0,-2.1827873e-11,752.30164,2.7111166,0.36194152,0.101993866,0.008492974,2.834953,1130.391,10.0,10.0,1000.0,10.0,10.0,1000.0,23.264406
1.2718927,54636170.0,-1360.3318,181.95177,1.9956216,0.22857374,0.04552004,0.00665445,2.0633874,1130.6879,5.8093834,7.490809,671.35406,2.8755682,7.516042,997.4948,27.901218
1.0707592,50157772.0,6124.447,145.48958,1.6275309,0.16561824,0.048591726,0.0058917557,1.6714176,981.38214,10.0,10.0,1000.0,10.0,10.0,1000.0,28.112808
3.4175873,30998322.0,2875.8337,171.71213,1.3735757,0.17549853,0.05255138,0.008447751,1.4312221,608.1009,8.134776,6.52252,960.30237,9.790046,4.5833597,386.89957,43.19504
4.899151,96679750.0,8969.867,386.7446,2.9517417,0.6525547,0.104070365,0.007074112,3.300577,1650.2338,3.5291462,4.73587,59.465664,2.2611344,0.96398973,703.7562,32.305965
0.24045637,6104554.5,-1.1368684e-13,4.0688014,1.196725,0.105235614,0.037074525,0.002733233,1.2209636,1495.5345,10.0,10.0,0.0,10.0,10.0,0.0,16.582438
1.918621,58370556.0,-2572.8777,315.3201,1.2715124,0.15773046,0.042750213,0.008161172,1.3219141,568.7538,6.7329025,8.340805,355.11588,7.249984,7.442174,983.3241,44.66747
3.52786,123237736.0,-4365.043,396.002,1.1720878,0.20130354,0.09675692,0.0063608964,1.2586572,702.1512,4.88707,9.629996,284.83395,1.1298968,4.5856047,507.33234,64.365685
0.111494176,2379647.5,42.641174,0.6494662,0.5199793,0.07052424,0.0129444515,0.0018568381,0.54446405,1042.1909,3.5031343,8.540381,671.15607,7.228768,7.7606263,891.3319,126.669205
0.4690648,18906676.0,953.26855,20.99066,1.2241207,0.10249462,0.025167523,0.0037308189,1.2466351,1183.1339,5.2767377,9.168489,958.0926,5.222647,3.879063,800.3155,29.477377
